mean_mae,position_source_mae,rich_mae,rich_minus_position_mae,rich_minus_mean_mae
0.08794342780901128,0.07301441270765544,0.058808298561651685,-0.01420611414600375,-0.029135129247359594
0.08709329957795287,0.07155392586241263,0.05818630283399497,-0.01336762302841766,-0.028906996743957893
0.075563879676388,0.059626837539265114,0.04332074085866017,-0.016306096680604946,-0.032243138817727834
0.09986158442226502,0.08580770025412712,0.07233875381030073,-0.013468946443826388,-0.027522830611964283
0.07487279287453,0.058948594451601395,0.04581253996057771,-0.013136054491023688,-0.02906025291395229
0.07502638417079213,0.05939832588724739,0.04577308273948137,-0.013625243147766017,-0.02925330143131076
0.09114837286601886,0.07595966793566232,0.0617019649067557,-0.014257703028906617,-0.029446407959263156
0.06753567063410161,0.05267821978660557,0.03808252659707246,-0.014595693189533111,-0.02945314403702915
0.07690317194379973,0.061918779806805255,0.04683583559421817,-0.015082944212587088,-0.030067336349581558
0.06827643443064821,0.05068804048095877,0.03519131768087686,-0.015496722800081908,-0.03308511674977135
0.07602361948534922,0.06221158803305816,0.04712517763125151,-0.015086410401806652,-0.028898441854097713
0.07044124269557801,0.05402964301322676,0.03999961116204559,-0.014030031851181173,-0.030441631533532423
0.07424084071096931,0.06039173981993861,0.04769648689396374,-0.01269525292597487,-0.026544353817005574
0.06713406482594149,0.05111315862185374,0.0355548266100365,-0.015558332011817243,-0.03157923821590499
0.06528258813150536,0.051534407000038925,0.037230937664418304,-0.01430346933562062,-0.02805165046708706
0.09189322206346723,0.07908732253931629,0.06750253411701229,-0.011584788422303996,-0.024390687946454936
0.0763272111500453,0.06122089320011281,0.04594376852905901,-0.015277124671053799,-0.030383442620986294
0.06935722363208933,0.05127541655036238,0.035430154863853286,-0.015845261686509092,-0.03392706876823605
0.08326891646631593,0.06699448567130156,0.054129208048371937,-0.012865277622929626,-0.029139708417943992
0.06800935788803793,0.04937088884049307,0.03488616291760545,-0.014484725922887624,-0.03312319497043248
0.10502950717210055,0.08991634842195499,0.07810498031406153,-0.01181136810789346,-0.02692452685803902
0.07427924388323921,0.059103662433116835,0.0471578029532164,-0.011945859479900435,-0.027121440930022812
0.07552736048214394,0.0589516802518796,0.04398789466585432,-0.014963785586025277,-0.031539465816289615
0.06882737123599793,0.05192939987389457,0.03593542926210272,-0.01599397061179185,-0.03289194197389521
0.067873514865944,0.05509167764873508,0.0411136047636649,-0.013978072885070178,-0.026759910102279107
0.07697141839397263,0.06214847324463298,0.046880013775988605,-0.015268459468644378,-0.030091404617984027
0.07654070449566729,0.061672938728325716,0.0471725269364775,-0.014500411791848217,-0.029368177559189787
0.07746011862716437,0.06188591794651774,0.047480312864806695,-0.014405605081711043,-0.029979805762357675
0.07624702495905468,0.0613431573326645,0.047511040336756835,-0.013832116995907667,-0.028735984622297844
0.06667449978752245,0.05189309272759452,0.03773232904904054,-0.014160763678553984,-0.02894217073848191
0.07445617157460115,0.058627991426185334,0.04321178569838351,-0.015416205727801821,-0.031244385876217633
0.07881024866154554,0.06405709004645924,0.04876645864477395,-0.015290631401685288,-0.030043790016771592
0.06763321565937855,0.053377147629932876,0.03829349821438403,-0.01508364941554885,-0.02933971744499452
0.0822685735779806,0.06941422774967596,0.05524406055952898,-0.014170167190146972,-0.027024513018451622
0.07725732739325085,0.06223614353587422,0.049536195468675354,-0.012699948067198867,-0.027721131924575496
0.07983067440973113,0.06549905477383061,0.051446708280115536,-0.014052346493715076,-0.028383966129615593
0.06902441591277123,0.051557998427751224,0.03644511797489976,-0.015112880452851467,-0.03257929793787147
0.06721477460415744,0.05297221836044582,0.038548132841725855,-0.014424085518719966,-0.028666641762431583
0.0756233572590665,0.05944234323728212,0.045167132031429684,-0.014275211205852435,-0.030456225227636823
0.0913354863213418,0.07514080316668273,0.060504862395149746,-0.014635940771532983,-0.030830623926192048
0.07604655385967081,0.05997121452628947,0.045203203572292044,-0.014768010953997428,-0.030843350287378765
0.07661808074554999,0.060008319689533116,0.045666421597848235,-0.01434189809168488,-0.030951659147701753
0.06629064473950731,0.05223892306804598,0.03888632012509613,-0.013352602942949848,-0.027404324614411182
0.08289822268168781,0.06809941165955098,0.05397186224364065,-0.01412754941591033,-0.02892636043804716
0.06462402770112917,0.049767698012088725,0.03655557199420866,-0.013212126017880063,-0.028068455706920507
0.08711932172114327,0.06956199193526194,0.055472788086916136,-0.014089203848345805,-0.031646533634227134
0.08034256841846342,0.06667698769034082,0.05144337456408647,-0.015233613126254347,-0.028899193854376948
0.07252550556967623,0.056934706730057134,0.044219726780564086,-0.012714979949493048,-0.02830577878911214
0.07606350560468395,0.06283999919210899,0.04903708198821812,-0.013802917203890867,-0.027026423616465824
0.07512381217108051,0.06002458660326315,0.04495895781258056,-0.015065628790682593,-0.03016485435849995
0.07304996109233794,0.05739801962741401,0.044504740062799426,-0.012893279564614585,-0.028545221029538513
0.06736411122059965,0.05169217940721984,0.03674444717603689,-0.014947732231182946,-0.03061966404456276
0.07571878559267313,0.060838041451350994,0.046292698022040814,-0.01454534342931018,-0.029426087570632316
0.06714084138805838,0.05037822591497713,0.036687595262879756,-0.013690630652097371,-0.030453246125178628
0.06612002863305225,0.0485199907278836,0.03508394919428405,-0.01343604153359955,-0.031036079438768197
0.07493641974649227,0.06037732306542416,0.04635410658283591,-0.014023216482588252,-0.028582313163656364
0.06823110061753893,0.05219301017864395,0.037636753082492674,-0.014556257096151277,-0.03059434753504625
0.0806469857459219,0.06452674249280739,0.04790653318322848,-0.016620209309578908,-0.032740452562693416
0.07617928102047014,0.061992702048337414,0.0481371201611395,-0.013855581887197911,-0.028042160859330638
0.07590397465197966,0.060116427628916995,0.046185029630892944,-0.01393139799802405,-0.02971894502108672
0.08122695124941179,0.0669334173539665,0.05470610986431552,-0.012227307489650986,-0.02652084138509627
0.08224885764710892,0.06729591718571296,0.05185103887853,-0.015444878307182955,-0.030397818768578916
0.07430572846361282,0.059540652585832216,0.046376392689453094,-0.013164259896379121,-0.027929335774159722
0.0836388555259566,0.06781236599809858,0.05303899620259555,-0.014773369795503026,-0.030599859323361046
0.0688692099844816,0.05369182553756693,0.03889518238577753,-0.014796643151789399,-0.029974027598704066
0.06969941802820481,0.054046594430549155,0.0419514715755189,-0.012095122855030255,-0.027747946452685912
0.06905187012226059,0.05381879658635793,0.039873127722337726,-0.013945668864020204,-0.029178742399922866
0.09410025581413173,0.0791082094427437,0.06581130113825609,-0.013296908304487612,-0.02828895467587564
0.06671733505008158,0.05344583004843923,0.03987283468845015,-0.013572995359989085,-0.026844500361631433
0.067094708622168,0.05109783443632897,0.036609639655087685,-0.014488194781241283,-0.030485068967080316
0.06892938987958423,0.050490852340880146,0.0356261541562647,-0.014864698184615444,-0.03330323572331953
0.0680425538798313,0.05409101104936581,0.039867822561122736,-0.014223188488243076,-0.02817473131870856
0.06667982699700667,0.05063452187905337,0.03761695194677471,-0.013017569932278657,-0.02906287505023196
0.07433261149016154,0.059643299362248714,0.04664446763909231,-0.012998831723156405,-0.027688143851069234
0.06687721991847727,0.053559239118910994,0.03859723908732791,-0.014962000031583086,-0.02827998083114936
0.07627070903714177,0.05803328521472942,0.04390518100070155,-0.014128104214027867,-0.032365528036440216
0.07006323102264611,0.053369078582416817,0.03996366541721291,-0.013405413165203904,-0.0300995656054332
0.07116055720680337,0.05437014066477747,0.03944613068958562,-0.014924009975191846,-0.031714426517217745
